word,surprisal,entropy
Le,0.0,
precauzioni,14.484842300415039,5.881240367889404
inutili,14.747339248657227,6.476480484008789
contro,6.9149675369262695,6.069738864898682
le,3.1313562393188477,3.6797449588775635
frodi,14.249796867370605,5.2279791831970215
Leo,25.983436584472656,4.027032852172852
Bussi,19.83677101135254,8.106295585632324
piazzista,21.718029022216797,4.816384315490723
d',6.883577346801758,3.9134573936462402
anni,12.381338119506836,6.928897857666016
30,9.3214111328125,4.7570648193359375
entrò,16.097702026367188,9.079679489135742
nella,3.1953392028808594,3.848301649093628
succursale,12.525595664978027,2.8563520908355713
n,14.195606231689453,2.8390557765960693
7,5.541374683380127,6.950521469116211
del,3.472303628921509,5.369555473327637
Credito,6.637684345245361,8.298477172851562
Nazionale,7.590495586395264,3.597409725189209
per,6.288278579711914,5.379999160766602
riscuotere,10.350642204284668,4.315486431121826
un,4.041014194488525,5.509905815124512
assegno,4.7903056144714355,6.347292900085449
circolare,6.523738861083984,5.260632038116455
di,2.464261770248413,5.730856418609619
4000,9.707589149475098,6.665210723876953
lire,2.6311240196228027,3.7245264053344727
Non,7.611413478851318,6.453743934631348
c',6.8183979988098145,3.6931309700012207
erano,2.687711238861084,1.7226678133010864
sportelli,10.545751571655273,8.089499473571777
ma,6.363008499145508,5.890295028686523
un,3.7914726734161377,7.8923659324646
lungo,11.839240074157715,8.289997100830078
banco,6.5087785720825195,7.208662033081055
dietro,11.225793838500977,5.608954906463623
al,3.916567325592041,4.40032434463501
quale,1.4325486421585083,4.202725887298584
gli,6.917421340942383,6.777541637420654
impiegati,4.67262077331543,6.080786228179932
lavoravano,7.0977702140808105,4.389459133148193
Desidera,34.403202056884766,4.446979999542236
domandò,6.497039794921875,3.2649483680725098
uno,7.480795383453369,7.047934532165527
di,3.3031980991363525,3.3575456142425537
questi,5.801705360412598,0.6788870692253113
gentilmente,26.944747924804688,3.990190267562866
Ho,7.402102470397949,5.154812335968018
un,4.702229976654053,7.308609962463379
assegno,6.253546237945557,8.47762680053711
da,4.665112495422363,5.665294170379639
riscuotere,15.17341423034668,4.501306056976318
Prego,11.828186988830566,5.688328266143799
disse,12.63128662109375,8.173049926757812
l',4.608248710632324,3.5728366374969482
impiegato,1.008475422859192,1.8440133333206177
e,11.094879150390625,6.149242401123047
preso,7.351594924926758,8.29516887664795
il,1.7959601879119873,4.476164817810059
foglietto,6.926963806152344,3.6028430461883545
in,4.860406875610352,5.498761177062988
mano,0.2523854970932007,1.6315932273864746
lo,8.892940521240234,1.9446592330932617
esaminò,13.774106979370117,5.591985702514648
per,4.506969451904297,5.351221561431885
diritto,12.4076566696167,8.620803833007812
e,3.1887640953063965,4.723195552825928
per,4.360917091369629,7.400008678436279
rovescio,17.427623748779297,4.119731903076172
Poi,17.16069221496582,6.015726089477539
Si,11.824779510498047,7.415895462036133
accomodi,20.833812713623047,6.460195064544678
più,11.420262336730957,5.678177356719971
in,5.452864170074463,7.5541791915893555
là,12.717275619506836,6.307857513427734
dal,9.069170951843262,9.512837409973145
mio,4.915602207183838,4.693658351898193
collega,14.019132614135742,6.343092918395996
Il,4.911155700683594,4.877375602722168
collega,8.618399620056152,8.145987510681152
era,8.309682846069336,7.85898494720459
un,3.8457183837890625,6.9078569412231445
uomo,8.295641899108887,7.447955131530762
sui,13.673905372619629,6.326440811157227
