word,surprisal,entropy
Le,0.0,
precauzioni,14.812338829040527,6.3793158531188965
inutili,14.174972534179688,7.810065746307373
contro,8.754799842834473,6.772712230682373
le,2.560598850250244,5.0228776931762695
frodi,14.375041961669922,5.688333511352539
Leo,23.853012084960938,1.9102762937545776
Bussi,21.543222427368164,8.83557415008545
piazzista,26.92272186279297,7.520620822906494
d',7.718423843383789,4.110665321350098
anni,12.044424057006836,7.415781497955322
30,18.319738388061523,5.439788341522217
entrò,14.608916282653809,9.608562469482422
nella,3.8684775829315186,3.6842432022094727
succursale,15.909383773803711,3.2847518920898438
n,11.280299186706543,3.561699151992798
7,5.59959602355957,7.4712934494018555
del,1.769857406616211,4.711566925048828
Credito,10.740436553955078,9.44522762298584
Nazionale,8.835585594177246,6.229093551635742
per,5.538873195648193,5.370500564575195
riscuotere,10.44510555267334,4.031235694885254
un,2.43772554397583,5.951910495758057
assegno,5.700028896331787,7.970537185668945
circolare,9.457620620727539,5.164865970611572
di,3.3085103034973145,6.326259613037109
4000,9.8734769821167,8.402220726013184
lire,3.1870155334472656,4.279265403747559
Non,7.187391757965088,6.991640090942383
c',5.624568939208984,4.0545430183410645
erano,2.2028567790985107,1.8368606567382812
sportelli,10.289076805114746,8.531427383422852
ma,6.598564147949219,5.665265083312988
un,5.298270225524902,7.342521667480469
lungo,11.528383255004883,8.520879745483398
banco,8.458480834960938,6.66008996963501
dietro,11.611068725585938,3.9031448364257812
al,4.271883487701416,4.68222188949585
quale,1.4007655382156372,5.870777606964111
gli,5.927665710449219,6.741281986236572
impiegati,6.353864669799805,7.795187950134277
lavoravano,8.87541675567627,4.250791072845459
Desidera,36.924476623535156,5.921041965484619
domandò,12.226778030395508,3.7601945400238037
uno,5.337936878204346,6.652889728546143
di,3.189209222793579,5.3172736167907715
questi,3.011718273162842,3.953639030456543
gentilmente,18.725440979003906,3.5704281330108643
Ho,6.803706645965576,5.416491508483887
un,4.319052696228027,7.818815231323242
assegno,5.6983537673950195,8.078469276428223
da,4.640568256378174,5.495351314544678
riscuotere,14.54608154296875,4.58744478225708
Prego,13.285184860229492,5.926924228668213
disse,1.9517309665679932,3.554410934448242
l',3.85876727104187,3.4303133487701416
impiegato,0.4082854092121124,1.216758131980896
e,12.204500198364258,5.898358345031738
preso,8.452330589294434,8.515759468078613
il,2.0797505378723145,5.125401496887207
foglietto,8.632437705993652,4.1035590171813965
in,5.33614444732666,4.421442985534668
mano,0.2532831132411957,1.465608835220337
lo,10.163925170898438,1.565521240234375
esaminò,15.431559562683105,4.659480094909668
per,3.437366247177124,4.8550124168396
diritto,14.032325744628906,7.92291784286499
e,3.371558666229248,2.9517810344696045
per,3.4776813983917236,8.174161911010742
rovescio,15.266409873962402,3.8577003479003906
Poi,15.978195190429688,6.104058265686035
Si,11.177491188049316,7.617504119873047
accomodi,15.49775505065918,5.954017162322998
più,9.794593811035156,7.290668964385986
in,5.670923709869385,7.729141712188721
là,7.981472015380859,4.353219509124756
dal,9.814689636230469,8.370288848876953
mio,4.646727561950684,8.944424629211426
collega,13.157824516296387,7.444145202636719
Il,5.014760494232178,5.010188102722168
collega,7.119483947753906,9.0432767868042
era,5.504412651062012,7.671755313873291
un,3.4421119689941406,8.349447250366211
uomo,5.081022262573242,8.751532554626465
sui,14.667223930358887,6.427028656005859
cinquanta,13.169227600097656,6.198107719421387
Contemplò,37.08384323120117,6.473008155822754
l',3.825571060180664,3.334691286087036
assegno,2.426936626434326,7.129496097564697
a,5.565562725067139,6.0242509841918945
lungo,8.703330993652344,9.140499114990234
rigirandolo,44.98268127441406,6.927831649780273
da,5.449027061462402,6.918615818023682
una,4.216775417327881,8.01959228515625
parte,4.669456481933594,8.338479042053223
e,2.2311651706695557,4.905783653259277
dall',3.4850733280181885,3.9531662464141846
altra,3.8289635181427,2.375234365463257
tossicchiò,40.056312561035156,5.235016345977783
alzò,13.247762680053711,5.574690341949463
gli,4.4077606201171875,4.171878337860107
sguardi,12.225399017333984,2.6358189582824707
al,7.660224437713623,4.302352428436279
di,6.2983832359313965,8.461263656616211
sopra,1.9031988382339478,2.185889720916748
degli,4.582432270050049,3.6518611907958984
occhiali,6.440715789794922,5.593985080718994
esaminando,22.239513397216797,3.779930591583252
la,4.833566665649414,5.667734146118164
faccia,7.157577991485596,7.564610481262207
del,3.7241384983062744,5.616563320159912
cliente,7.9990081787109375,5.820462703704834
guardò,12.245664596557617,4.872543811798096
ancora,10.197333335876465,5.988658905029297
l',4.807408809661865,3.2214417457580566
assegno,13.393113136291504,5.893749713897705
guardò,11.521524429321289,4.704037189483643
di,7.430206298828125,6.754739284515381
nuovo,2.670715570449829,5.489220142364502
il,2.402803421020508,5.34068489074707
Bussi,19.984474182128906,3.9200942516326904
quasi,9.164843559265137,8.482065200805664
cercando,10.846182823181152,9.105002403259277
una,5.595893859863281,3.977431058883667
corrispondenza,12.29912281036377,7.1182098388671875
infine,9.136551856994629,7.690655708312988
chiese,9.759121894836426,6.2240891456604
Lei,8.230886459350586,8.122139930725098
ha,4.8260040283203125,7.3331475257873535
qui,10.142688751220703,7.536439895629883
un,2.1905033588409424,5.849435329437256
conto,5.51555871963501,6.718931198120117
corrente,8.617721557617188,6.191242694854736
No,11.038433074951172,4.831470012664795
lui,12.89367961883545,2.8795857429504395
rispose,2.1311800479888916,3.9006800651550293
Documenti,19.447656631469727,5.320919513702393
di,3.3872196674346924,7.415855884552002
riconoscimento,16.42042350769043,7.7486772537231445
Il,6.062849521636963,8.462312698364258
Bussi,1.9457603693008423,3.645766019821167
diede,13.003304481506348,6.637592315673828
il,3.423017740249634,6.710739612579346
passaporto,13.07485294342041,6.616385459899902
L',5.225587368011475,3.905066967010498
impiegato,2.556629180908203,3.4813790321350098
lo,4.070601940155029,6.842175006866455
prese,11.132966041564941,6.775318145751953
lo,4.736653804779053,7.847814083099365
portò,10.544524192810059,8.52189826965332
al,3.876378297805786,4.727574825286865
suo,4.272676944732666,8.391765594482422
tavolo,10.395149230957031,5.250541687011719
sedette,18.469160079956055,6.5058159828186035
sfogliò,23.157146453857422,5.689356327056885
il,3.080277442932129,5.523549556732178
libretto,7.456673622131348,7.016438961029053
controllandolo,23.912885665893555,3.909531593322754
cominciò,14.993729591369629,7.9326324462890625
a,0.45804306864738464,2.061152458190918
prendere,5.242285251617432,8.41162395477295
nota,13.167670249938965,5.075140476226807
registrando,13.676702499389648,5.388876914978027
su,10.089985847473145,5.495894908905029
un,2.2794504165649414,6.485675811767578
modulo,9.628786087036133,6.2934112548828125
nome,17.19942855834961,6.21929931640625
numero,7.570992469787598,4.414690971374512
data,3.279412031173706,6.388881206512451
di,3.2874934673309326,2.6684865951538086
rilascio,11.328063011169434,5.088205337524414
eccetera,11.296636581420898,5.732722759246826
Ma,6.166049480438232,7.099438190460205
a,7.204676628112793,6.934739112854004
un,7.656664848327637,7.813425064086914
certo,1.119653582572937,5.010566711425781
punto,0.1826903074979782,1.1520006656646729
si,4.8012871742248535,6.347856521606445
fermò,16.081893920898438,5.258838653564453
aggiustandosi,27.227230072021484,4.55010986328125
gli,10.338996887207031,6.437267303466797
occhiali,5.6566267013549805,4.914566993713379
e,3.8696558475494385,8.726088523864746
brontolò,21.91351890563965,4.2864508628845215
qualche,9.819067001342773,5.927126884460449
parola,9.015165328979492,6.755467891693115
C',10.233365058898926,7.153656005859375
è,1.5023868083953857,2.245006561279297
qualcosa,3.5430564880371094,6.317111015319824
che,2.612640142440796,4.363016605377197
non,3.3086628913879395,7.349618911743164
va,9.581743240356445,6.454015731811523
disse,2.5762686729431152,6.8519978523254395
il,2.498034954071045,6.707371711730957
Bussi,2.860700845718384,4.009393215179443
con,5.580555438995361,3.7744154930114746
la,4.653645992279053,5.966659069061279
vaga,12.558378219604492,7.156015872955322
sensazione,8.562590599060059,3.306056499481201
di,1.0289443731307983,2.770482063293457
essere,3.307542085647583,8.173788070678711
scambiato,12.15432357788086,4.999533176422119
per,1.5980157852172852,5.018374919891357
un,1.7745658159255981,6.588747501373291
gangster,16.339611053466797,5.601036548614502
Niente,11.729507446289062,7.391010284423828
niente,5.159602165222168,7.7697954177856445
fece,6.940752029418945,6.03830099105835
quello,10.684768676757812,8.501870155334473
con,9.516915321350098,1.1542305946350098
un,3.9403467178344727,5.782748222351074
sorrisetto,17.40361785888672,5.960635662078857
ambiguo,18.75029945373535,4.115580081939697
Così,12.906630516052246,6.46260929107666
dicendo,14.805296897888184,6.032934665679932
col,7.774960041046143,7.9760661125183105
passaporto,9.721711158752441,8.745489120483398
in,5.614626884460449,6.156334400177002
mano,1.6744146347045898,3.198575496673584
andò,11.992494583129883,7.625148773193359
a,1.6630223989486694,4.288031101226807
consultare,11.536399841308594,7.3986358642578125
il,1.4621268510818481,4.002092361450195
direttore,11.01280403137207,6.952871799468994
che,3.0060007572174072,8.028943061828613
stava,6.829367637634277,6.938198566436768
in,4.748191833496094,8.380203247070312
fondo,11.643413543701172,7.465549468994141
a,5.690324783325195,8.575115203857422
un,7.482146739959717,8.284043312072754
tavolo,6.068204402923584,8.739007949829102
più,9.967183113098145,5.978408336639404
grande,6.506714820861816,5.350951671600342
I,6.07097864151001,6.593481063842773
due,2.720757007598877,8.44493579864502
confabularono,43.86212158203125,6.948875427246094
alzando,11.807793617248535,5.023423671722412
ogni,9.202035903930664,4.888432025909424
tanto,2.336530923843384,6.666228771209717
gli,4.3143744468688965,4.916991233825684
occhi,0.5494207739830017,1.8085951805114746
a,5.1737470626831055,4.271268844604492
esaminare,9.884690284729004,7.39527702331543
la,3.196953058242798,4.813315391540527
faccia,5.875194072723389,7.648617267608643
del,1.0353094339370728,3.401759147644043
piazzista,19.52301025390625,3.385902166366577
Finalmente,12.04470443725586,6.729462623596191
l',5.939459323883057,4.137763977050781
impiegato,0.5112887620925903,1.6392974853515625
ritornò,16.548912048339844,6.244525909423828
è,12.483236312866211,7.461721420288086
la,5.438432216644287,7.791837215423584
prima,7.167123794555664,8.589069366455078
volta,7.2453083992004395,5.264928340911865
chiese,8.054864883422852,7.279017448425293
che,12.43266487121582,7.616745471954346
lei,8.141350746154785,6.864299774169922
viene,10.374895095825195,6.978798866271973
a,3.9402010440826416,6.2067718505859375
questa,8.777969360351562,7.989753723144531
banca,5.341787815093994,5.810024738311768
Sì,24.017131805419922,6.531937599182129
la,6.016268253326416,8.389692306518555
prima,2.755361557006836,7.086184501647949
volta,4.785949230194092,3.545588493347168
Ma,5.040736675262451,7.234265327453613
forse,7.892066478729248,7.285994529724121
c',6.774869918823242,3.321478843688965
è,0.576318621635437,1.403861165046692
qualche,6.132489204406738,3.0918333530426025
difficoltà,11.726402282714844,7.080283164978027
Niente,22.70942497253418,5.977517604827881
niente,11.717452049255371,6.6845221519470215
ripeté,8.425562858581543,2.9849681854248047
l',5.200265884399414,2.434364080429077
impiegato,0.39784786105155945,1.2994470596313477
rinnovando,20.07676124572754,2.647033214569092
il,2.549381732940674,5.229157447814941
sorrisetto,17.092992782592773,2.8896138668060303
Quindi,8.108582496643066,5.446031093597412
riempì,19.457839965820312,4.868127346038818
il,2.1141772270202637,5.2646942138671875
modulo,6.242251396179199,8.153881072998047
per,5.1858134269714355,5.959871768951416
la,4.344399929046631,8.643143653869629
riscossione,13.907472610473633,5.83315372467041
lo,6.393522262573242,8.599519729614258
diede,9.113039016723633,8.831582069396973
da,7.7455620765686035,5.8425679206848145
firmare,13.806964874267578,5.891842842102051
riprese,9.850689888000488,8.270313262939453
il,2.1653828620910645,5.160645484924316
modulo,5.570666313171387,6.676436424255371
aprì,13.614581108093262,8.547821998596191
di,8.897497177124023,3.8219761848449707
nuovo,2.3140294551849365,6.074886322021484
il,1.7671736478805542,4.272274494171143
passaporto,13.94725227355957,5.323036193847656
controllò,23.28859519958496,5.201411724090576
l',3.2301197052001953,2.7071926593780518
uguaglianza,17.421039581298828,7.764654636383057
delle,7.720465660095215,4.459488391876221
firme,10.68720531463623,6.024946212768555
A,6.752663612365723,6.726378917694092
questo,3.152089834213257,7.938529014587402
punto,2.923313617706299,4.534292221069336
evidentemente,14.217458724975586,7.722621917724609
lo,6.4505181312561035,7.500718116760254
prese,8.868252754211426,9.410682678222656
un,4.8149919509887695,5.717156887054443
nuovo,5.287688255310059,7.175604343414307
dubbio,15.423918724060059,4.693874359130859
Per,6.3735737800598145,5.979935646057129
la,5.3538360595703125,8.484395027160645
seconda,5.8275465965271,7.419346809387207
volta,0.034578852355480194,0.33897319436073303
andò,14.274012565612793,5.206382751464844
a,0.9999786019325256,4.008904933929443
consultare,4.919987678527832,7.756012916564941
il,0.8882914185523987,3.0350635051727295
direttore,3.2570595741271973,5.392638206481934
Dal,10.180651664733887,6.031737327575684
banco,13.140423774719238,7.304604530334473
il,3.9578697681427,8.56993293762207
Bussi,5.252452373504639,3.8635172843933105
non,6.0399370193481445,7.883082389831543
poteva,4.219735145568848,7.496328353881836
afferrare,13.096193313598633,4.952657699584961
le,4.99683952331543,5.199176788330078
parole,9.467729568481445,5.217033863067627
Per,20.363178253173828,7.301403522491455
4000,20.331790924072266,8.170639038085938
lire,0.017473477870225906,0.17267562448978424
quante,11.103211402893066,6.816346168518066
storie,20.376434326171875,7.65392541885376
pensava,9.739666938781738,6.881402492523193
intanto,17.3785343170166,6.27017068862915
E,5.640621185302734,7.085199356079102
se,8.162580490112305,7.023674011230469
fossero,9.904406547546387,7.198122978210449
state,2.358262777328491,6.726791858673096
centomila,26.01182746887207,6.472690105438232
Quando,11.449554443359375,6.7427544593811035
Dio,14.326148986816406,7.014770030975342
volle,8.00938606262207,7.945103645324707
l',5.425593852996826,4.313449382781982
impiegato,4.1128997802734375,4.508939743041992
tornò,11.612458229064941,7.284170627593994
al,4.79309606552124,5.575240135192871
banco,4.877768039703369,5.717233657836914
deluso,14.4923095703125,8.583769798278809
si,9.070788383483887,3.8000717163085938
sarebbe,8.166282653808594,8.444581031799316
detto,8.361479759216309,8.46395492553711
di,5.9575934410095215,4.879428386688232
non,3.206791639328003,6.747946739196777
trovare,6.707298755645752,6.747502326965332
altri,9.750762939453125,6.316729545593262
motivi,6.32446813583374,7.476977348327637
per,1.753381371498108,3.5657877922058105
ampliare,15.224893569946289,8.887484550476074
le,2.801680564880371,3.2800490856170654
sue,1.0548357963562012,4.978183269500732
investigazioni,9.959275245666504,3.696575403213501
Ecco,10.015827178955078,7.7979936599731445
fatto,17.75444984436035,5.900518894195557
si,6.9398698806762695,8.612838745117188
accomodi,7.965810298919678,3.7423458099365234
alla,8.87363338470459,7.5809125900268555
cassa,8.69240665435791,6.9989333152771
E,12.332663536071777,8.352252960205078
col,7.867863655090332,8.907139778137207
passaporto,6.77880859375,8.067842483520508
gli,6.3236188888549805,8.864030838012695
diede,8.305462837219238,8.411659240722656
un,3.107606887817383,6.103496074676514
tagliando,14.242302894592285,4.960247993469238
numerato,15.78052806854248,4.909842014312744
Alla,8.299203872680664,7.906869411468506
cassa,3.6641969680786133,6.230780601501465
quando,8.773927688598633,8.635890007019043
fu,5.8727946281433105,7.7956624031066895
il,7.761103630065918,9.4942045211792
suo,5.055355072021484,9.05163860321045
turno,8.258129119873047,7.479040145874023
il,3.619227409362793,8.331079483032227
Bussi,3.8555281162261963,4.422184944152832
consegnò,12.755966186523438,5.726336479187012
il,2.3526816368103027,5.677497386932373
tagliando,12.561933517456055,5.304725170135498
Il,3.7224011421203613,6.83828067779541
cassiere,22.774566650390625,7.935041427612305
uomo,12.728493690490723,8.540884971618652
